DateTime,kW
25/07/2022 02.30,0
25/07/2022 02.45,0
25/07/2022 03.00,0
25/07/2022 03.15,0
25/07/2022 03.30,0
25/07/2022 03.45,0
25/07/2022 04.00,0
25/07/2022 04.15,0
25/07/2022 04.30,0
25/07/2022 04.45,0
25/07/2022 05.00,0
25/07/2022 05.15,0
25/07/2022 05.30,0
25/07/2022 05.45,0
25/07/2022 06.00,40
25/07/2022 06.15,120
25/07/2022 06.30,224
25/07/2022 06.45,368
25/07/2022 07.00,592
25/07/2022 07.15,848
25/07/2022 07.30,1152
25/07/2022 07.45,1496
25/07/2022 08.00,1816
25/07/2022 08.15,2080
25/07/2022 08.30,2416
25/07/2022 08.45,2736
25/07/2022 09.00,2936
25/07/2022 09.15,3184
25/07/2022 09.30,3192
25/07/2022 09.45,3064
25/07/2022 10.00,3152
25/07/2022 10.15,3768
25/07/2022 10.30,4080
25/07/2022 10.45,4496
25/07/2022 11.00,2552
25/07/2022 11.15,3920
25/07/2022 11.30,4928
25/07/2022 11.45,3248
25/07/2022 12.00,2592
25/07/2022 12.15,3304
25/07/2022 12.30,2928
25/07/2022 12.45,3504
25/07/2022 13.00,4712
25/07/2022 13.15,4512
25/07/2022 13.30,4096
25/07/2022 13.45,3168
25/07/2022 14.00,2712
25/07/2022 14.15,4144
25/07/2022 14.30,2736
25/07/2022 14.45,4128
25/07/2022 15.00,3176
25/07/2022 15.15,3072
25/07/2022 15.30,1880
25/07/2022 15.45,3024
25/07/2022 16.00,2800
25/07/2022 16.15,2504
25/07/2022 16.30,2104
25/07/2022 16.45,928
25/07/2022 17.00,1096
25/07/2022 17.15,736
25/07/2022 17.30,480
25/07/2022 17.45,320
25/07/2022 18.00,216
25/07/2022 18.15,144
25/07/2022 18.30,80
25/07/2022 18.45,0
25/07/2022 19.00,0
25/07/2022 19.15,0
25/07/2022 19.30,0
25/07/2022 19.45,0
25/07/2022 20.00,0
25/07/2022 20.15,0
25/07/2022 20.30,0
25/07/2022 20.45,0
25/07/2022 21.00,0
25/07/2022 21.15,0
25/07/2022 21.30,0
25/07/2022 21.45,0
25/07/2022 22.00,0
25/07/2022 22.15,0
25/07/2022 22.30,0
25/07/2022 22.45,0
25/07/2022 23.00,0
25/07/2022 23.15,0
25/07/2022 23.30,0
25/07/2022 23.45,0
25/07/2022 24.00,0
26/07/2022 00.15,0
26/07/2022 00.30,0
26/07/2022 00.45,0
26/07/2022 01.00,0
26/07/2022 01.15,0
26/07/2022 01.30,0
26/07/2022 01.45,0
26/07/2022 02.00,0
26/07/2022 02.15,0
26/07/2022 02.30,0
26/07/2022 02.45,0
26/07/2022 03.00,0
26/07/2022 03.15,0
26/07/2022 03.30,0
26/07/2022 03.45,0
26/07/2022 04.00,0
26/07/2022 04.15,0
26/07/2022 04.30,0
26/07/2022 04.45,0
26/07/2022 05.00,0
26/07/2022 05.15,0
26/07/2022 05.30,0
26/07/2022 05.45,0
26/07/2022 06.00,16
26/07/2022 06.15,72
26/07/2022 06.30,152
26/07/2022 06.45,304
26/07/2022 07.00,536
26/07/2022 07.15,832
26/07/2022 07.30,1120
26/07/2022 07.45,1464
26/07/2022 08.00,1800
26/07/2022 08.15,2128
26/07/2022 08.30,2448
26/07/2022 08.45,2752
26/07/2022 09.00,3040
26/07/2022 09.15,3296
26/07/2022 09.30,3536
26/07/2022 09.45,3440
26/07/2022 10.00,3392
26/07/2022 10.15,4048
26/07/2022 10.30,4184
26/07/2022 10.45,4296
26/07/2022 11.00,4336
26/07/2022 11.15,4624
26/07/2022 11.30,3376
26/07/2022 11.45,4528
26/07/2022 12.00,4768
26/07/2022 12.15,4704
26/07/2022 12.30,4864
26/07/2022 12.45,4944
26/07/2022 13.00,3616
26/07/2022 13.15,4432
26/07/2022 13.30,4624
26/07/2022 13.45,4616
26/07/2022 14.00,4008
26/07/2022 14.15,4200
26/07/2022 14.30,1600
26/07/2022 14.45,4320
26/07/2022 15.00,1872
26/07/2022 15.15,2896
26/07/2022 15.30,2232
26/07/2022 15.45,1448
26/07/2022 16.00,1120
26/07/2022 16.15,1400
26/07/2022 16.30,1448
26/07/2022 16.45,1288
26/07/2022 17.00,1400
26/07/2022 17.15,1152
26/07/2022 17.30,688
26/07/2022 17.45,408
26/07/2022 18.00,224
26/07/2022 18.15,104
26/07/2022 18.30,24
26/07/2022 18.45,0
26/07/2022 19.00,0
26/07/2022 19.15,0
26/07/2022 19.30,0
26/07/2022 19.45,0
26/07/2022 20.00,0
26/07/2022 20.15,0
26/07/2022 20.30,0
26/07/2022 20.45,0
26/07/2022 21.00,0
26/07/2022 21.15,0
26/07/2022 21.30,0
26/07/2022 21.45,0
26/07/2022 22.00,0
26/07/2022 22.15,0
26/07/2022 22.30,0
26/07/2022 22.45,0
26/07/2022 23.00,0
26/07/2022 23.15,0
26/07/2022 23.30,0
26/07/2022 23.45,0
26/07/2022 24.00,0
27/07/2022 00.15,0
27/07/2022 00.30,0
27/07/2022 00.45,0
27/07/2022 01.00,0
27/07/2022 01.15,0
27/07/2022 01.30,0
27/07/2022 01.45,0
27/07/2022 02.00,0
27/07/2022 02.15,0
27/07/2022 02.30,0
27/07/2022 02.45,0
27/07/2022 03.00,0
27/07/2022 03.15,0
27/07/2022 03.30,0
27/07/2022 03.45,0
27/07/2022 04.00,0
27/07/2022 04.15,0
27/07/2022 04.30,0
27/07/2022 04.45,0
27/07/2022 05.00,0
27/07/2022 05.15,0
27/07/2022 05.30,0
27/07/2022 05.45,0
27/07/2022 06.00,16
27/07/2022 06.15,96
27/07/2022 06.30,240
27/07/2022 06.45,440
27/07/2022 07.00,680
27/07/2022 07.15,992
27/07/2022 07.30,1232
27/07/2022 07.45,1040
27/07/2022 08.00,1104
27/07/2022 08.15,1672
27/07/2022 08.30,2096
27/07/2022 08.45,2376
27/07/2022 09.00,2816
27/07/2022 09.15,2784
27/07/2022 09.30,2304
27/07/2022 09.45,2528
27/07/2022 10.00,2824
27/07/2022 10.15,3960
27/07/2022 10.30,4168
27/07/2022 10.45,3824
27/07/2022 11.00,4032
27/07/2022 11.15,4312
27/07/2022 11.30,4592
27/07/2022 11.45,4544
27/07/2022 12.00,4432
27/07/2022 12.15,4040
27/07/2022 12.30,3920
27/07/2022 12.45,4000
27/07/2022 13.00,3056
27/07/2022 13.15,4184
27/07/2022 13.30,4128
27/07/2022 13.45,4264
27/07/2022 14.00,3792
27/07/2022 14.15,2160
27/07/2022 14.30,2840
27/07/2022 14.45,3440
27/07/2022 15.00,1456
27/07/2022 15.15,2888
27/07/2022 15.30,2816
27/07/2022 15.45,2912
27/07/2022 16.00,2688
27/07/2022 16.15,2368
27/07/2022 16.30,2040
27/07/2022 16.45,1696
27/07/2022 17.00,1304
27/07/2022 17.15,816
27/07/2022 17.30,512
27/07/2022 17.45,216
27/07/2022 18.00,128
27/07/2022 18.15,80
27/07/2022 18.30,24
27/07/2022 18.45,0
27/07/2022 19.00,0
27/07/2022 19.15,0
27/07/2022 19.30,0
27/07/2022 19.45,0
27/07/2022 20.00,0
27/07/2022 20.15,0
27/07/2022 20.30,0
27/07/2022 20.45,0
27/07/2022 21.00,0
27/07/2022 21.15,0
27/07/2022 21.30,0
27/07/2022 21.45,0
27/07/2022 22.00,0
27/07/2022 22.15,0
27/07/2022 22.30,0
27/07/2022 22.45,0
27/07/2022 23.00,0
27/07/2022 23.15,0
27/07/2022 23.30,0
27/07/2022 23.45,0
27/07/2022 24.00,0
28/07/2022 00.15,0
28/07/2022 00.30,0
28/07/2022 00.45,0
28/07/2022 01.00,0
28/07/2022 01.15,0
28/07/2022 01.30,0
28/07/2022 01.45,0
28/07/2022 02.00,0
28/07/2022 02.15,0
28/07/2022 02.30,0
28/07/2022 02.45,0
28/07/2022 03.00,0
28/07/2022 03.15,0
28/07/2022 03.30,0
28/07/2022 03.45,0
28/07/2022 04.00,0
28/07/2022 04.15,0
28/07/2022 04.30,0
28/07/2022 04.45,0
28/07/2022 05.00,0
28/07/2022 05.15,0
28/07/2022 05.30,0
28/07/2022 05.45,0
28/07/2022 06.00,16
28/07/2022 06.15,64
28/07/2022 06.30,136
28/07/2022 06.45,304
28/07/2022 07.00,544
28/07/2022 07.15,848
28/07/2022 07.30,992
28/07/2022 07.45,1184
28/07/2022 08.00,1808
28/07/2022 08.15,2160
28/07/2022 08.30,2416
28/07/2022 08.45,2640
28/07/2022 09.00,2904
28/07/2022 09.15,3008
28/07/2022 09.30,3168
28/07/2022 09.45,3272
28/07/2022 10.00,3136
28/07/2022 10.15,3600
28/07/2022 10.30,4392
28/07/2022 10.45,4648
28/07/2022 11.00,3504
28/07/2022 11.15,2384
28/07/2022 11.30,2440
28/07/2022 11.45,2856
28/07/2022 12.00,4096
28/07/2022 12.15,4136
28/07/2022 12.30,2520
28/07/2022 12.45,1048
28/07/2022 13.00,2312
28/07/2022 13.15,4720
28/07/2022 13.30,3920
28/07/2022 13.45,1632
28/07/2022 14.00,2928
28/07/2022 14.15,4304
28/07/2022 14.30,4432
28/07/2022 14.45,3608
28/07/2022 15.00,1104
28/07/2022 15.15,3472
28/07/2022 15.30,2584
28/07/2022 15.45,2392
28/07/2022 16.00,2528
28/07/2022 16.15,2344
28/07/2022 16.30,2112
28/07/2022 16.45,1960
28/07/2022 17.00,1376
28/07/2022 17.15,984
28/07/2022 17.30,680
28/07/2022 17.45,432
28/07/2022 18.00,320
28/07/2022 18.15,176
28/07/2022 18.30,88
28/07/2022 18.45,0
28/07/2022 19.00,0
28/07/2022 19.15,0
28/07/2022 19.30,0
28/07/2022 19.45,0
28/07/2022 20.00,0
28/07/2022 20.15,0
28/07/2022 20.30,0
28/07/2022 20.45,0
28/07/2022 21.00,0
28/07/2022 21.15,0
28/07/2022 21.30,0
28/07/2022 21.45,0
28/07/2022 22.00,0
28/07/2022 22.15,0
28/07/2022 22.30,0
28/07/2022 22.45,0
28/07/2022 23.00,0
28/07/2022 23.15,0
28/07/2022 23.30,0
28/07/2022 23.45,0
28/07/2022 24.00,0
29/07/2022 00.15,0
29/07/2022 00.30,0
29/07/2022 00.45,0
29/07/2022 01.00,0
29/07/2022 01.15,0
29/07/2022 01.30,0
29/07/2022 01.45,0
29/07/2022 02.00,0
29/07/2022 02.15,0
29/07/2022 02.30,0
29/07/2022 02.45,0
29/07/2022 03.00,0
29/07/2022 03.15,0
29/07/2022 03.30,0
29/07/2022 03.45,0
29/07/2022 04.00,0
29/07/2022 04.15,0
29/07/2022 04.30,0
29/07/2022 04.45,0
29/07/2022 05.00,0
29/07/2022 05.15,0
29/07/2022 05.30,0
29/07/2022 05.45,0
29/07/2022 06.00,8
29/07/2022 06.15,88
29/07/2022 06.30,216
29/07/2022 06.45,384
29/07/2022 07.00,592
29/07/2022 07.15,824
29/07/2022 07.30,1032
29/07/2022 07.45,1200
29/07/2022 08.00,1464
29/07/2022 08.15,1976
29/07/2022 08.30,2056
29/07/2022 08.45,2528
29/07/2022 09.00,2568
29/07/2022 09.15,2624
29/07/2022 09.30,2920
29/07/2022 09.45,2968
29/07/2022 10.00,3240
29/07/2022 10.15,2720
29/07/2022 10.30,3264
29/07/2022 10.45,2792
29/07/2022 11.00,3056
29/07/2022 11.15,3848
29/07/2022 11.30,3856
29/07/2022 11.45,2776
29/07/2022 12.00,3808
29/07/2022 12.15,4592
29/07/2022 12.30,4256
29/07/2022 12.45,1520
29/07/2022 13.00,1320
29/07/2022 13.15,2056
29/07/2022 13.30,3688
29/07/2022 13.45,4024
29/07/2022 14.00,3024
29/07/2022 14.15,2280
29/07/2022 14.30,3120
29/07/2022 14.45,3048
29/07/2022 15.00,3024
29/07/2022 15.15,2760
29/07/2022 15.30,2440
29/07/2022 15.45,2032
29/07/2022 16.00,1752
29/07/2022 16.15,1936
29/07/2022 16.30,1616
29/07/2022 16.45,1392
29/07/2022 17.00,1144
29/07/2022 17.15,1040
29/07/2022 17.30,904
29/07/2022 17.45,792
29/07/2022 18.00,520
29/07/2022 18.15,248
29/07/2022 18.30,96
29/07/2022 18.45,0
29/07/2022 19.00,0
29/07/2022 19.15,0
29/07/2022 19.30,0
29/07/2022 19.45,0
29/07/2022 20.00,0
29/07/2022 20.15,0
29/07/2022 20.30,0
29/07/2022 20.45,0
29/07/2022 21.00,0
29/07/2022 21.15,0
29/07/2022 21.30,0
29/07/2022 21.45,0
29/07/2022 22.00,0
29/07/2022 22.15,0
29/07/2022 22.30,0
29/07/2022 22.45,0
29/07/2022 23.00,0
29/07/2022 23.15,0
29/07/2022 23.30,0
29/07/2022 23.45,0
29/07/2022 24.00,0
30/07/2022 00.15,0
30/07/2022 00.30,0
30/07/2022 00.45,0
30/07/2022 01.00,0
30/07/2022 01.15,0
30/07/2022 01.30,0
30/07/2022 01.45,0
30/07/2022 02.00,0
30/07/2022 02.15,0
30/07/2022 02.30,0
30/07/2022 02.45,0
30/07/2022 03.00,0
30/07/2022 03.15,0
30/07/2022 03.30,0
30/07/2022 03.45,0
30/07/2022 04.00,0
30/07/2022 04.15,0
30/07/2022 04.30,0
30/07/2022 04.45,0
30/07/2022 05.00,0
30/07/2022 05.15,0
30/07/2022 05.30,0
30/07/2022 05.45,0
30/07/2022 06.00,0
30/07/2022 06.15,56
30/07/2022 06.30,144
30/07/2022 06.45,328
30/07/2022 07.00,496
30/07/2022 07.15,672
30/07/2022 07.30,728
30/07/2022 07.45,880
30/07/2022 08.00,1240
30/07/2022 08.15,1424
30/07/2022 08.30,1576
30/07/2022 08.45,1928
30/07/2022 09.00,2176
30/07/2022 09.15,2352
30/07/2022 09.30,2520
30/07/2022 09.45,2712
30/07/2022 10.00,3064
30/07/2022 10.15,3184
30/07/2022 10.30,4168
30/07/2022 10.45,4320
30/07/2022 11.00,3728
30/07/2022 11.15,3696
30/07/2022 11.30,4224
30/07/2022 11.45,4064
30/07/2022 12.00,4416
30/07/2022 12.15,4312
30/07/2022 12.30,4224
30/07/2022 12.45,4632
30/07/2022 13.00,4448
30/07/2022 13.15,4336
30/07/2022 13.30,3728
30/07/2022 13.45,3400
30/07/2022 14.00,2600
30/07/2022 14.15,2768
30/07/2022 14.30,3888
30/07/2022 14.45,3432
30/07/2022 15.00,3256
30/07/2022 15.15,3312
30/07/2022 15.30,3216
30/07/2022 15.45,2832
30/07/2022 16.00,2376
30/07/2022 16.15,2552
30/07/2022 16.30,1944
30/07/2022 16.45,1512
30/07/2022 17.00,984
30/07/2022 17.15,680
30/07/2022 17.30,448
30/07/2022 17.45,296
30/07/2022 18.00,184
30/07/2022 18.15,48
30/07/2022 18.30,8
30/07/2022 18.45,0
30/07/2022 19.00,0
30/07/2022 19.15,0
30/07/2022 19.30,0
30/07/2022 19.45,0
30/07/2022 20.00,0
30/07/2022 20.15,0
30/07/2022 20.30,0
30/07/2022 20.45,0
30/07/2022 21.00,0
30/07/2022 21.15,0
30/07/2022 21.30,0
30/07/2022 21.45,0
30/07/2022 22.00,0
30/07/2022 22.15,0
30/07/2022 22.30,0
30/07/2022 22.45,0
30/07/2022 23.00,0
30/07/2022 23.15,0
30/07/2022 23.30,0
30/07/2022 23.45,0
30/07/2022 24.00,0
31/07/2022 00.15,0
31/07/2022 00.30,0
31/07/2022 00.45,0
31/07/2022 01.00,0
31/07/2022 01.15,0
31/07/2022 01.30,0
31/07/2022 01.45,0
31/07/2022 02.00,0
31/07/2022 02.15,0
31/07/2022 02.30,0
31/07/2022 02.45,0
31/07/2022 03.00,0
31/07/2022 03.15,0
31/07/2022 03.30,0
31/07/2022 03.45,0
31/07/2022 04.00,0
31/07/2022 04.15,0
31/07/2022 04.30,0
31/07/2022 04.45,0
31/07/2022 05.00,0
31/07/2022 05.15,0
31/07/2022 05.30,0
31/07/2022 05.45,0
31/07/2022 06.00,0
31/07/2022 06.15,64
31/07/2022 06.30,184
31/07/2022 06.45,224
31/07/2022 07.00,344
31/07/2022 07.15,784
31/07/2022 07.30,968
31/07/2022 07.45,1272
31/07/2022 08.00,1416
31/07/2022 08.15,1456
31/07/2022 08.30,1312
31/07/2022 08.45,1536
31/07/2022 09.00,1688
31/07/2022 09.15,1840
31/07/2022 09.30,1776
31/07/2022 09.45,2480
31/07/2022 10.00,2800
31/07/2022 10.15,3240
31/07/2022 10.30,2664
31/07/2022 10.45,3128
31/07/2022 11.00,2880
31/07/2022 11.15,2576
31/07/2022 11.30,2720
31/07/2022 11.45,2984
31/07/2022 12.00,3304
31/07/2022 12.15,3992
31/07/2022 12.30,3056
31/07/2022 12.45,4000
31/07/2022 13.00,2320
31/07/2022 13.15,2720
31/07/2022 13.30,2968
31/07/2022 13.45,2504
31/07/2022 14.00,2944
31/07/2022 14.15,2264
31/07/2022 14.30,808
31/07/2022 14.45,232
31/07/2022 15.00,48
31/07/2022 15.15,56
31/07/2022 15.30,112
31/07/2022 15.45,96
31/07/2022 16.00,104
31/07/2022 16.15,96
31/07/2022 16.30,64
31/07/2022 16.45,32
31/07/2022 17.00,16
31/07/2022 17.15,0
31/07/2022 17.30,0
31/07/2022 17.45,0
31/07/2022 18.00,0
31/07/2022 18.15,0
31/07/2022 18.30,0
31/07/2022 18.45,0
31/07/2022 19.00,0
31/07/2022 19.15,0
31/07/2022 19.30,0
31/07/2022 19.45,0
31/07/2022 20.00,0
31/07/2022 20.15,0
31/07/2022 20.30,0
31/07/2022 20.45,0
31/07/2022 21.00,0
31/07/2022 21.15,0
31/07/2022 21.30,0
31/07/2022 21.45,0
31/07/2022 22.00,0
31/07/2022 22.15,0
31/07/2022 22.30,0
31/07/2022 22.45,0
31/07/2022 23.00,0
31/07/2022 23.15,0
31/07/2022 23.30,0
31/07/2022 23.45,0
31/07/2022 24.00,0
01/08/2022 00.15,0
01/08/2022 00.30,0
01/08/2022 00.45,0
01/08/2022 01.00,0
01/08/2022 01.15,0
01/08/2022 01.30,0
01/08/2022 01.45,0
01/08/2022 02.00,0
01/08/2022 02.15,0
01/08/2022 02.30,0
01/08/2022 02.45,0
01/08/2022 03.00,0
01/08/2022 03.15,0
01/08/2022 03.30,0
01/08/2022 03.45,0
01/08/2022 04.00,0
01/08/2022 04.15,0
01/08/2022 04.30,0
01/08/2022 04.45,0
01/08/2022 05.00,0
01/08/2022 05.15,0
01/08/2022 05.30,0
01/08/2022 05.45,0
01/08/2022 06.00,0
01/08/2022 06.15,64
01/08/2022 06.30,152
01/08/2022 06.45,264
01/08/2022 07.00,512
01/08/2022 07.15,824
01/08/2022 07.30,1016
01/08/2022 07.45,1320
01/08/2022 08.00,1696
01/08/2022 08.15,1408
01/08/2022 08.30,640
01/08/2022 08.45,448
01/08/2022 09.00,824
01/08/2022 09.15,1664
01/08/2022 09.30,1104
01/08/2022 09.45,1216
01/08/2022 10.00,1472
01/08/2022 10.15,1304
01/08/2022 10.30,1512
01/08/2022 10.45,3648
01/08/2022 11.00,3208
01/08/2022 11.15,3056
01/08/2022 11.30,2600
01/08/2022 11.45,4208
01/08/2022 12.00,3464
01/08/2022 12.15,2472
01/08/2022 12.30,1872
01/08/2022 12.45,3488
01/08/2022 13.00,2848
01/08/2022 13.15,1616
01/08/2022 13.30,2808
01/08/2022 13.45,3664
01/08/2022 14.00,4600
01/08/2022 14.15,4616
01/08/2022 14.30,1528
01/08/2022 14.45,2848
01/08/2022 15.00,2712
01/08/2022 15.15,3568
01/08/2022 15.30,2416
01/08/2022 15.45,2664
01/08/2022 16.00,3032
01/08/2022 16.15,2784
01/08/2022 16.30,2392
01/08/2022 16.45,1440
01/08/2022 17.00,1392
01/08/2022 17.15,1296
01/08/2022 17.30,864
01/08/2022 17.45,480
01/08/2022 18.00,288
01/08/2022 18.15,176
01/08/2022 18.30,48
01/08/2022 18.45,0
01/08/2022 19.00,0
01/08/2022 19.15,0
01/08/2022 19.30,0
01/08/2022 19.45,0
01/08/2022 20.00,0
01/08/2022 20.15,0
01/08/2022 20.30,0
01/08/2022 20.45,0
01/08/2022 21.00,0
01/08/2022 21.15,0
01/08/2022 21.30,0
01/08/2022 21.45,0
01/08/2022 22.00,0
01/08/2022 22.15,0
01/08/2022 22.30,0
01/08/2022 22.45,0
01/08/2022 23.00,0
01/08/2022 23.15,0
01/08/2022 23.30,0
01/08/2022 23.45,0
01/08/2022 24.00,0
02/08/2022 00.15,0
02/08/2022 00.30,0
02/08/2022 00.45,0
02/08/2022 01.00,0
02/08/2022 01.15,0
02/08/2022 01.30,0
02/08/2022 01.45,0
02/08/2022 02.00,0
02/08/2022 02.15,0
02/08/2022 02.30,0
02/08/2022 02.45,0
02/08/2022 03.00,0
02/08/2022 03.15,0
02/08/2022 03.30,0
02/08/2022 03.45,0
02/08/2022 04.00,0
02/08/2022 04.15,0
02/08/2022 04.30,0
02/08/2022 04.45,0
02/08/2022 05.00,0
02/08/2022 05.15,0
02/08/2022 05.30,0
02/08/2022 05.45,0
02/08/2022 06.00,0
02/08/2022 06.15,48
02/08/2022 06.30,120
02/08/2022 06.45,216
02/08/2022 07.00,376
02/08/2022 07.15,552
02/08/2022 07.30,680
02/08/2022 07.45,808
02/08/2022 08.00,944
02/08/2022 08.15,1208
02/08/2022 08.30,2272
02/08/2022 08.45,2216
02/08/2022 09.00,2488
02/08/2022 09.15,3056
02/08/2022 09.30,2904
02/08/2022 09.45,2568
02/08/2022 10.00,2888
02/08/2022 10.15,3376
02/08/2022 10.30,3552
02/08/2022 10.45,3152
02/08/2022 11.00,2672
02/08/2022 11.15,3448
02/08/2022 11.30,864
02/08/2022 11.45,1944
02/08/2022 12.00,3016
02/08/2022 12.15,3168
02/08/2022 12.30,4936
02/08/2022 12.45,1712
02/08/2022 13.00,2448
02/08/2022 13.15,2592
02/08/2022 13.30,4432
02/08/2022 13.45,2816
02/08/2022 14.00,2576
02/08/2022 14.15,1312
02/08/2022 14.30,2000
02/08/2022 14.45,2232
02/08/2022 15.00,2480
02/08/2022 15.15,4552
02/08/2022 15.30,3664
02/08/2022 15.45,3400
02/08/2022 16.00,1600
02/08/2022 16.15,1160
02/08/2022 16.30,808
02/08/2022 16.45,696
02/08/2022 17.00,656
02/08/2022 17.15,552
02/08/2022 17.30,416
02/08/2022 17.45,312
02/08/2022 18.00,272
02/08/2022 18.15,224
02/08/2022 18.30,88
02/08/2022 18.45,0
02/08/2022 19.00,0
02/08/2022 19.15,0
02/08/2022 19.30,0
02/08/2022 19.45,0
02/08/2022 20.00,0
02/08/2022 20.15,0
02/08/2022 20.30,0
02/08/2022 20.45,0
02/08/2022 21.00,0
02/08/2022 21.15,0
02/08/2022 21.30,0
02/08/2022 21.45,0
02/08/2022 22.00,0
02/08/2022 22.15,0
02/08/2022 22.30,0
02/08/2022 22.45,0
02/08/2022 23.00,0
02/08/2022 23.15,0
02/08/2022 23.30,0
02/08/2022 23.45,0
02/08/2022 24.00,0
03/08/2022 00.15,0
03/08/2022 00.30,0
03/08/2022 00.45,0
03/08/2022 01.00,0
03/08/2022 01.15,0
03/08/2022 01.30,0
03/08/2022 01.45,0
03/08/2022 02.00,0
03/08/2022 02.15,0
03/08/2022 02.30,0
03/08/2022 02.45,0
03/08/2022 03.00,0
03/08/2022 03.15,0
03/08/2022 03.30,0
03/08/2022 03.45,0
03/08/2022 04.00,0
03/08/2022 04.15,0
03/08/2022 04.30,0
03/08/2022 04.45,0
03/08/2022 05.00,0
03/08/2022 05.15,0
03/08/2022 05.30,0
03/08/2022 05.45,0
03/08/2022 06.00,0
03/08/2022 06.15,24
03/08/2022 06.30,128
03/08/2022 06.45,296
03/08/2022 07.00,600
03/08/2022 07.15,624
03/08/2022 07.30,1424
03/08/2022 07.45,912
03/08/2022 08.00,792
03/08/2022 08.15,1576
03/08/2022 08.30,2800
03/08/2022 08.45,2512
03/08/2022 09.00,1512
03/08/2022 09.15,2976
03/08/2022 09.30,3312
03/08/2022 09.45,4144
03/08/2022 10.00,3136
03/08/2022 10.15,4480
03/08/2022 10.30,1904
03/08/2022 10.45,3104
03/08/2022 11.00,3728
03/08/2022 11.15,3048
03/08/2022 11.30,4304
03/08/2022 11.45,4280
03/08/2022 12.00,3488
03/08/2022 12.15,3320
03/08/2022 12.30,3528
03/08/2022 12.45,4024
03/08/2022 13.00,4504
03/08/2022 13.15,4280
03/08/2022 13.30,3184
03/08/2022 13.45,4256
03/08/2022 14.00,2656
03/08/2022 14.15,968
03/08/2022 14.30,1456
03/08/2022 14.45,1832
03/08/2022 15.00,3592
03/08/2022 15.15,3296
03/08/2022 15.30,4208
03/08/2022 15.45,3736
03/08/2022 16.00,3392
03/08/2022 16.15,2888
03/08/2022 16.30,2128
03/08/2022 16.45,1136
03/08/2022 17.00,784
03/08/2022 17.15,168
03/08/2022 17.30,88
03/08/2022 17.45,16
03/08/2022 18.00,0
03/08/2022 18.15,0
03/08/2022 18.30,0
03/08/2022 18.45,0
03/08/2022 19.00,0
03/08/2022 19.15,0
03/08/2022 19.30,0
03/08/2022 19.45,0
03/08/2022 20.00,0
03/08/2022 20.15,0
03/08/2022 20.30,0
03/08/2022 20.45,0
03/08/2022 21.00,0
03/08/2022 21.15,0
03/08/2022 21.30,0
03/08/2022 21.45,0
03/08/2022 22.00,0
03/08/2022 22.15,0
03/08/2022 22.30,0
03/08/2022 22.45,0
03/08/2022 23.00,0
03/08/2022 23.15,0
03/08/2022 23.30,0
03/08/2022 23.45,0
03/08/2022 24.00,0
04/08/2022 00.15,0
04/08/2022 00.30,0
04/08/2022 00.45,0
04/08/2022 01.00,0
04/08/2022 01.15,0
04/08/2022 01.30,0
04/08/2022 01.45,0
04/08/2022 02.00,0
04/08/2022 02.15,0
04/08/2022 02.30,0
04/08/2022 02.45,0
04/08/2022 03.00,0
04/08/2022 03.15,0
04/08/2022 03.30,0
04/08/2022 03.45,0
04/08/2022 04.00,0
04/08/2022 04.15,0
04/08/2022 04.30,0
04/08/2022 04.45,0
04/08/2022 05.00,0
04/08/2022 05.15,0
04/08/2022 05.30,0
04/08/2022 05.45,0
04/08/2022 06.00,0
04/08/2022 06.15,48
04/08/2022 06.30,144
04/08/2022 06.45,280
04/08/2022 07.00,448
04/08/2022 07.15,616
04/08/2022 07.30,760
04/08/2022 07.45,912
04/08/2022 08.00,1088
04/08/2022 08.15,1208
04/08/2022 08.30,1176
04/08/2022 08.45,1184
04/08/2022 09.00,1368
04/08/2022 09.15,1968
04/08/2022 09.30,3416
04/08/2022 09.45,3240
04/08/2022 10.00,3408
04/08/2022 10.15,2960
04/08/2022 10.30,2544
04/08/2022 10.45,2576
04/08/2022 11.00,2752
04/08/2022 11.15,2808
04/08/2022 11.30,3312
04/08/2022 11.45,3752
04/08/2022 12.00,3720
04/08/2022 12.15,3424
04/08/2022 12.30,3152
04/08/2022 12.45,2920
04/08/2022 13.00,2944
04/08/2022 13.15,3864
04/08/2022 13.30,3816
04/08/2022 13.45,3808
04/08/2022 14.00,3760
04/08/2022 14.15,4272
04/08/2022 14.30,4064
04/08/2022 14.45,3904
04/08/2022 15.00,3856
04/08/2022 15.15,3592
04/08/2022 15.30,3360
04/08/2022 15.45,3008
04/08/2022 16.00,2400
04/08/2022 16.15,1336
04/08/2022 16.30,1280
04/08/2022 16.45,1680
04/08/2022 17.00,832
04/08/2022 17.15,960
04/08/2022 17.30,648
04/08/2022 17.45,352
04/08/2022 18.00,184
04/08/2022 18.15,136
04/08/2022 18.30,48
04/08/2022 18.45,0
04/08/2022 19.00,0
04/08/2022 19.15,0
04/08/2022 19.30,0
04/08/2022 19.45,0
04/08/2022 20.00,0
04/08/2022 20.15,0
04/08/2022 20.30,0
04/08/2022 20.45,0
04/08/2022 21.00,0
04/08/2022 21.15,0
04/08/2022 21.30,0
04/08/2022 21.45,0
04/08/2022 22.00,0
04/08/2022 22.15,0
04/08/2022 22.30,0
04/08/2022 22.45,0
04/08/2022 23.00,0
04/08/2022 23.15,0
04/08/2022 23.30,0
